Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353650,192.168.1.1,53,192.168.1.191,61811,17,209,81,1,1,1603353650559;1603353650581;,81;209;,2;1;
1603353650,192.168.1.191,65014,17.248.188.41,443,6,2977,12791,17,16,1603353650560;1603353650579;1603353650579;1603353650581;1603353650604;1603353650604;1603353650604;1603353650604;1603353650604;1603353650605;1603353650605;1603353650605;1603353650605;1603353650606;1603353650606;1603353650614;1603353650614;1603353650614;1603353650633;1603353650633;1603353650633;1603353650633;1603353650633;1603353650634;1603353650634;1603353650634;1603353650634;1603353650671;1603353650671;1603353650692;1603353650693;1603353650693;1603353650693;,64;60;52;723;52;52;1500;1500;52;1500;1500;52;52;385;52;132;618;151;52;355;355;1500;1214;52;52;52;52;618;151;52;1500;1214;52;,1;2;1;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;2;2;2;1;
1603353650,192.168.1.1,0,192.168.1.191,0,1,0,112,0,2,1603353650564;1603353650581;,56;56;,2;2;
1603353650,192.168.1.191,64372,54.149.94.178,443,6,272,161,3,2,1603353650759;1603353650760;1603353650808;1603353650808;1603353650808;,109;111;52;109;52;,1;1;2;2;1;
1603353650,192.168.1.191,64378,54.149.94.178,443,6,272,161,3,2,1603353650759;1603353650762;1603353650808;1603353650808;1603353650850;,109;111;109;52;52;,1;1;2;1;2;
1603353650,192.168.1.191,64379,54.149.94.178,443,6,272,161,3,2,1603353650759;1603353650763;1603353650808;1603353650808;1603353650853;,109;111;109;52;52;,1;1;2;1;2;
1603353650,192.168.1.191,64380,54.149.94.178,443,6,272,161,3,2,1603353650759;1603353650764;1603353650804;1603353650804;1603353650844;,109;111;109;52;52;,1;1;2;1;2;
1603353651,192.168.1.21,5353,224.0.0.251,5353,17,470,0,2,0,1603353651116;1603353651219;,268;202;,1;1;
1603353652,192.168.1.21,5353,224.0.0.251,5353,17,326,0,1,0,1603353652141;,326;,1;
1603353653,192.168.1.21,5353,224.0.0.251,5353,17,1735,0,2,0,1603353653985;1603353653989;,1465;270;,1;1;
